REY_roi_manualSelection1 ; ROI_0_Psic_437Ev2.pdf_pg-23.jpg ; a1 ; (35,74) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_219Ev4.pdf_pg-24.jpg ; a1 ; (25,21) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_125Ev6.pdf_pg-26.jpg ; a1 ; (34,48) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_524Ev3.pdf_pg-25.jpg ; a1 ; (35,28) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_202Ev5.pdf_pg-28.jpg ; a1 ; (39,58) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_501Ev4.pdf_pg-26.jpg ; a1 ; (32,53) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_118Ev5.pdf_pg-25.jpg ; a1 ; (32,40) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_515Ev3-1.pdf_pg-18.jpg ; a1 ; (43,38) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_116Ev5.pdf_pg-26.jpg ; a1 ; (27,56) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_213Ev2.pdf_pg-18.jpg ; a1 ; (32,34) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_417Ev4.pdf_pg-24.jpg ; a1 ; (35,37) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_018Ev4.pdf_pg-24.jpg ; a1 ; (31,30) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_517Ev3.pdf_pg-24.jpg ; a1 ; (34,46) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_113Ev5.pdf_pg-25.jpg ; a1 ; (26,56) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_141Ev5.pdf_pg-25.jpg ; a1 ; (36,69) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_525Ev2-1.pdf_pg-22.jpg ; a1 ; (32,70) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_425Ev4.pdf_pg-24.jpg ; a1 ; (37,43) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_238Ev4.pdf_pg-24.jpg ; a1 ; (24,55) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_508Ev1.pdf_pg-23.jpg ; a1 ; (44,100) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_216Ev2.pdf_pg-18.jpg ; a1 ; (100,25) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_522Ev3.pdf_pg-26.jpg ; a1 ; (40,61) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_103Ev5.pdf_pg-27.jpg ; a1 ; (32,50) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_244Ev1.pdf_pg-28.jpg ; a1 ; (36,81) ; 
REY_roi_manualSelection1 ; ROI_90_Psic_034Ev3.pdf_pg-18.jpg ; a1 ; (41,88) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_030Ev5.pdf_pg-28.jpg ; a1 ; (32,40) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_339Ev1-R.jpg ; a1 ; (60,127) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_504Ev3.pdf_pg-25.jpg ; a1 ; (45,74) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_112Ev4.pdf_pg-24.jpg ; a1 ; (40,30) ; 
REY_roi_manualSelection1 ; ROI_90_Psic_031Ev2.pdf_pg-20.jpg ; a1 ; (35,33) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_213Ev4.pdf_pg-25.jpg ; a1 ; (33,44) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_239Ev3.pdf_pg-34.jpg ; a1 ; (29,36) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_233Ev5.pdf_pg-18.jpg ; a1 ; (36,68) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_519Ev2.pdf_pg-20.jpg ; a1 ; (35,31) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_513Ev4.pdf_pg-30.jpg ; a1 ; (52,57) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_304Ev3-r.jpg ; a1 ; (36,53) ; 
REY_roi_manualSelection1 ; ROI_90_Psic_033Ev2.pdf_pg-20.jpg ; a1 ; (33,66) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_118Ev5.pdf_pg-26.jpg ; a1 ; (28,46) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_225Ev5.pdf_pg-25.jpg ; a1 ; (40,32) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_207Ev2.pdf_pg-22.jpg ; a1 ; (34,25) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_326Ev1-r.jpg ; a1 ; (40,44) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_122Ev5.pdf_pg-27.jpg ; a1 ; (40,167) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_433Ev4.pdf_pg-28.jpg ; a1 ; (38,30) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_512Ev4.pdf_pg-26.jpg ; a1 ; (36,104) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_233Ev2.pdf_pg-21.jpg ; a1 ; (35,65) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_115Ev5.pdf_pg-27.jpg ; a1 ; (35,28) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_520Ev1.pdf_pg-32.jpg ; a1 ; (36,34) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_016Ev5.pdf_pg-25.jpg ; a1 ; (26,18) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_438Ev2.pdf_pg-23.jpg ; a1 ; (47,29) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_428Ev3.pdf_pg-34.jpg ; a1 ; (37,59) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_132Ev1.pdf_pg-18.jpg ; a1 ; (27,28) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_321Ev4-r.jpg ; a1 ; (49,54) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_131Ev4.pdf_pg-25.jpg ; a1 ; (24,54) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_034Ev4.pdf_pg-25.jpg ; a1 ; (33,58) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_247Ev2.pdf_pg-17.jpg ; a1 ; (30,54) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_247Ev1.pdf_pg-35.jpg ; a1 ; (28,57) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_102Ev4.pdf_pg-24.jpg ; a1 ; (218,57) ; 
REY_roi_manualSelection1 ; ROI_90_Psic_030Ev3.pdf_pg-17.jpg ; a1 ; (42,50) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_102Ev3.pdf_pg-21.jpg ; a1 ; (35,68) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_101Ev4.pdf_pg-21.jpg ; a1 ; (30,49) ; 
REY_roi_manualSelection1 ; ROI_90_Psic_021Ev1.pdf_pg-7.jpg ; a1 ; (31,39) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_243Ev4.pdf_pg-29.jpg ; a1 ; (28,51) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_004Ev5.pdf_pg-27.jpg ; a1 ; (35,52) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_115Ev4.pdf_pg-26.jpg ; a1 ; (60,71) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_219Ev3.pdf_pg-17.jpg ; a1 ; (34,34) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_427Ev4.pdf_pg-24.jpg ; a1 ; (36,45) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_420Ev2.pdf_pg-34.jpg ; a1 ; (35,72) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_423Ev2.pdf_pg-32.jpg ; a1 ; (36,38) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_041Ev4.pdf_pg-28.jpg ; a1 ; (39,74) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_026Ev1.pdf_pg-18.jpg ; a1 ; (39,36) ; 
REY_roi_manualSelection1 ; ROI_90_Psic_024Ev2.pdf_pg-18.jpg ; a1 ; (32,75) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_241Ev5.pdf_pg-27.jpg ; a1 ; (1,39) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_113Ev4.pdf_pg-25.jpg ; a1 ; (31,46) ; 
REY_roi_manualSelection1 ; ROI_90_Psic_027Ev2.pdf_pg-19.jpg ; a1 ; (34,58) ; 
REY_roi_manualSelection1 ; ROI_90_Psic_020Ev1.pdf_pg-7.jpg ; a1 ; (140,91) ; 
REY_roi_manualSelection1 ; ROI_90_Psic_025Ev3.pdf_pg-18.jpg ; a1 ; (37,80) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_237Ev1.pdf_pg-20.jpg ; a1 ; (30,65) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_516Ev4.pdf_pg-26.jpg ; a1 ; (31,32) ; 
REY_roi_manualSelection1 ; ROI_90_Psic_020Ev1.pdf_pg-9.jpg ; a1 ; (43,78) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_134Ev1.pdf_pg-18.jpg ; a1 ; (42,38) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_438Ev1.pdf_pg-22.jpg ; a1 ; (51,28) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_202Ev4.pdf_pg-24.jpg ; a1 ; (36,49) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_206Ev2.pdf_pg-5.jpg ; a1 ; (25,49) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_535Ev2.pdf_pg-22.jpg ; a1 ; (28,53) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_443Ev2.pdf_pg-25.jpg ; a1 ; (39,67) ; 
REY_roi_manualSelection1 ; ROI_90_Psic_022Ev2.pdf_pg-29.jpg ; a1 ; (26,53) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_411Ev3.pdf_pg-34.jpg ; a1 ; (50,72) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_440Ev2.pdf_pg-22.jpg ; a1 ; (41,41) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_028Ev4.pdf_pg-25.jpg ; a1 ; (36,59) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_140Ev4.pdf_pg-25.jpg ; a1 ; (33,24) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_102Ev2.pdf_pg-21.jpg ; a1 ; (32,32) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_131Ev1.pdf_pg-14.jpg ; a1 ; (30,49) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_444Ev2.pdf_pg-23.jpg ; a1 ; (34,21) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_125Ev6.pdf_pg-25.jpg ; a1 ; (32,78) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_140Ev5.pdf_pg-30.jpg ; a1 ; (33,32) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_322Ev3-r.jpg ; a1 ; (40,76) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_243v2.pdf_pg-17.jpg ; a1 ; (30,66) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_529Ev3.pdf_pg-22.jpg ; a1 ; (34,56) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_126Ev1.pdf_pg-31.jpg ; a1 ; (32,62) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_525Ev1.pdf_pg-23.jpg ; a1 ; (31,75) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_202Ev5.pdf_pg-29.jpg ; a1 ; (76,100) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_432Ev2.pdf_pg-32.jpg ; a1 ; (28,44) ; 
REY_roi_manualSelection1 ; ROI_90_Psic_033Ev5.pdf_pg-32.jpg ; a1 ; (43,58) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_526Ev3.pdf_pg-23.jpg ; a1 ; (29,22) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_505Ev3.pdf_pg-25.jpg ; a1 ; (36,106) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_107Ev4.pdf_pg-21.jpg ; a1 ; (62,37) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_115Ev1.pdf_pg-7.jpg ; a1 ; (32,47) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_219Ev2.pdf_pg-18.jpg ; a1 ; (30,38) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_248Ev1.pdf_pg-21.jpg ; a1 ; (32,31) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_320Ev5-r.jpg ; a1 ; (43,110) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_425Ev2.pdf_pg-34.jpg ; a1 ; (69,266) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_243Ev5.pdf_pg-27.jpg ; a1 ; (34,100) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_220Ev4.pdf_pg-63.jpg ; a1 ; (46,80) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_443Ev2.pdf_pg-26.jpg ; a1 ; (37,60) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_441Ev1.pdf_pg-22.jpg ; a1 ; (40,65) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_440Ev2.pdf_pg-23.jpg ; a1 ; (42,30) ; 
REY_roi_manualSelection1 ; ROI_90_Psic_025Ev2.pdf_pg-19.jpg ; a1 ; (37,51) ; 
REY_roi_manualSelection1 ; ROI_90_Psic_034Ev2.pdf_pg-20.jpg ; a1 ; (40,71) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_512Ev5.pdf_pg-24.jpg ; a1 ; (35,52) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_231Ev1.pdf_pg-20.jpg ; a1 ; (48,52) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_103Ev5.pdf_pg-26.jpg ; a1 ; (38,60) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_112Ev4.pdf_pg-25.jpg ; a1 ; (28,47) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_524Ev1.pdf_pg-23.jpg ; a1 ; (36,68) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_510Ev1.pdf_pg-21.jpg ; a1 ; (49,57) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_348Ev2-r.jpg ; a1 ; (38,50) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_135Ev1.pdf_pg-18.jpg ; a1 ; (45,42) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_512Ev4.pdf_pg-25.jpg ; a1 ; (41,106) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_141Ev4.pdf_pg-25.jpg ; a1 ; (34,79) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_122Ev2.pdf_pg-21.jpg ; a1 ; (38,272) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_523Ev3.pdf_pg-27.jpg ; a1 ; (40,51) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_110Ev4.pdf_pg-22.jpg ; a1 ; (58,69) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_233Ev5.pdf_pg-19.jpg ; a1 ; (38,40) ; 
REY_roi_manualSelection1 ; ROI_90_Psic_019Ev2.pdf_pg-21.jpg ; a1 ; (26,174) ; 
REY_roi_manualSelection1 ; ROI_90_Psic_019Ev4b.pdf_pg-23.jpg ; a1 ; (34,25) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_437Ev1.pdf_pg-22.jpg ; a1 ; (35,55) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_206Ev4.pdf_pg-25.jpg ; a1 ; (31,64) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_135Ev5.pdf_pg-26.jpg ; a1 ; (32,92) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_117Ev1.pdf_pg-25.jpg ; a1 ; (100,296) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_246Ev1.pdf_pg-36.jpg ; a1 ; (32,48) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_524Ev3.pdf_pg-24.jpg ; a1 ; (31,62) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_244Ev4.pdf_pg-26.jpg ; a1 ; (41,98) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_417Ev5.pdf_pg-25.jpg ; a1 ; (35,64) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_248Ev4.pdf_pg-24.jpg ; a1 ; (28,56) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_404Ev4.pdf_pg-25.jpg ; a1 ; (37,31) ; 
REY_roi_manualSelection1 ; ROI_90_Psic_029Ev5.pdf_pg-26.jpg ; a1 ; (36,50) ; 
REY_roi_manualSelection1 ; ROI_90_Psic_028Ev1.pdf_pg-22.jpg ; a1 ; (27,89) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_004Ev2.pdf_pg-18.jpg ; a1 ; (41,74) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_33Ev4.pdf_pg-25.jpg ; a1 ; (30,80) ; 
REY_roi_manualSelection1 ; ROI_90_Psic_031Ev3.pdf_pg-17.jpg ; a1 ; (37,44) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_436Ev1.pdf_pg-22.jpg ; a1 ; (44,47) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_417Ev2.pdf_pg-20.jpg ; a1 ; (31,92) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_512Ev5.pdf_pg-25.jpg ; a1 ; (41,36) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_413Ev1.pdf_pg-36.jpg ; a1 ; (28,39) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_522Ev1.pdf_pg-23.jpg ; a1 ; (33,43) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_433Ev1.pdf_pg-21.jpg ; a1 ; (35,46) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_529Ev3.pdf_pg-23.jpg ; a1 ; (38,61) ; 
REY_roi_manualSelection1 ; ROI_90_Psic_026Ev3.pdf_pg-17.jpg ; a1 ; (37,38) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_435Ev2.pdf_pg-22.jpg ; a1 ; (37,45) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_113Ev5.pdf_pg-26.jpg ; a1 ; (23,35) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_526Ev3.pdf_pg-20.jpg ; a1 ; (35,30) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_501Ev4.pdf_pg-27.jpg ; a1 ; (30,32) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_112Ev5.pdf_pg-24.jpg ; a1 ; (29,36) ; 
REY_roi_manualSelection1 ; ROI_90_Psic_023Ev3.pdf_pg-17.jpg ; a1 ; (35,102) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_002Ev5.pdf_pg-28.jpg ; a1 ; (42,40) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_210Ev4.pdf_pg-25.jpg ; a1 ; (45,26) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_111Ev4b.pdf_pg-24.jpg ; a1 ; (30,69) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_108Ev3.pdf_pg-21.jpg ; a1 ; (32,26) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_248Ev2.pdf_pg-34.jpg ; a1 ; (33,34) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_209Ev3.pdf_pg-21.jpg ; a1 ; (37,71) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_129Ev5.pdf_pg-26.jpg ; a1 ; (36,83) ; 
REY_roi_manualSelection1 ; ROI_90_Psic_029Ev3.pdf_pg-20.jpg ; a1 ; (34,52) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_243Ev1.pdf_pg-26.jpg ; a1 ; (24,78) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_514Ev2.pdf_pg-22.jpg ; a1 ; (33,40) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_428Ev4.pdf_pg-24.jpg ; a1 ; (38,46) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_528Ev3.pdf_pg-24.jpg ; a1 ; (36,62) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_238Ev5.pdf_pg-22.jpg ; a1 ; (32,40) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_515Ev3-1.pdf_pg-19.jpg ; a1 ; (43,31) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_139Ev2.pdf_pg-18.jpg ; a1 ; (31,65) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_444Ev2.pdf_pg-22.jpg ; a1 ; (38,83) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_108Ev5.pdf_pg-31.jpg ; a1 ; (32,42) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_531Ev2.pdf_pg-20.jpg ; a1 ; (35,79) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_248Ev5.pdf_pg-26.jpg ; a1 ; (96,30) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_108Ev2.pdf_pg-19.jpg ; a1 ; (27,31) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_238Ev2.pdf_pg-26.jpg ; a1 ; (26,63) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_101Ev5.pdf_pg-26.jpg ; a1 ; (30,24) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_201Ev4.pdf_pg-63.jpg ; a1 ; (28,24) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_237Ev2.pdf_pg-22.jpg ; a1 ; (33,77) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_441Ev2.pdf_pg-22.jpg ; a1 ; (28,59) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_526Ev4.pdf_pg-30.jpg ; a1 ; (37,34) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_314Ev2-r.jpg ; a1 ; (44,98) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_233Ev4.pdf_pg-24.jpg ; a1 ; (26,39) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_428Ev5.pdf_pg-27.jpg ; a1 ; (37,36) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_408Ev3.pdf_pg-35.jpg ; a1 ; (37,60) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_008Ev1.pdf_pg-28.jpg ; a1 ; (35,58) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_239Ev2.pdf_pg-31.jpg ; a1 ; (26,36) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_514Ev1-1.pdf_pg-25.jpg ; a1 ; (27,36) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_528Ev3.pdf_pg-25.jpg ; a1 ; (33,56) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_130Ev1.pdf_pg-18.jpg ; a1 ; (26,35) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_030Ev4.pdf_pg-26.jpg ; a1 ; (31,52) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_402Ev4.pdf_pg-43.jpg ; a1 ; (24,38) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_106Ev4.pdf_pg-24.jpg ; a1 ; (154,49) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_135Ev4.pdf_pg-24.jpg ; a1 ; (91,26) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_422Ev4.pdf_pg-26.jpg ; a1 ; (33,47) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_011Ev5.pdf_pg-25.jpg ; a1 ; (90,46) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_229Ev2.pdf_pg-21.jpg ; a1 ; (30,122) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_042Ev5.pdf_pg-24.jpg ; a1 ; (43,40) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_532Ev2.pdf_pg-24.jpg ; a1 ; (33,63) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_312Ev1-r.jpg ; a1 ; (36,158) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_414Ev3.pdf_pg-34.jpg ; a1 ; (36,50) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_440Ev1.pdf_pg-22.jpg ; a1 ; (42,46) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_518Ev1.pdf_pg-20.jpg ; a1 ; (43,56) ; 
REY_roi_manualSelection1 ; ROI_90_Psic_025Ev4.pdf_pg-23.jpg ; a1 ; (30,35) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_523Ev3.pdf_pg-26.jpg ; a1 ; (28,25) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_341Ev1-r.jpg ; a1 ; (44,156) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_122Ev4.pdf_pg-25.jpg ; a1 ; (39,27) ; 
REY_roi_manualSelection1 ; ROI_0_Psic_241Ev5.pdf_pg-26.jpg ; a1 ; (45,46) ; 
